student_id,gender,age,previous_score,attendance_rate,study_hours_per_week,midterm_score,quiz_average,assignment_average,library_visits_per_week,online_course_time,participation_score,sleep_hours_per_day,extracurricular_hours,part_time_job_hours,parent_education_level,family_income,tutoring,course_difficulty,prerequisite_score,attendance_impact,study_efficiency,total_assessment_score,final_score,final_grade
S0088,Female,21,50.69277012610888,62.47786074315952,26.650480217524038,93.89529380303091,76.88019148298808,98.28726345072837,1.3523982798472256,3.847207895521589,92.67063699094372,9.22013516313503,6.18073838834079,14.582859095850697,High School,Low,No,Medium,50.60530994948407,37.2774856211366,1.9021334592228407,90.1083540013273,95.41277245962225,A
S0089,Female,18,76.23167255619184,83.07231678553023,15.844649086364797,52.42347771134668,71.61872366748469,83.22321033332156,5.953733665488935,7.937616797727743,85.474140915905,6.795596699806554,12.528559752360765,18.59586788490309,High School,Middle,No,Medium,90.0116557113885,42.01652321884007,4.811193491296279,67.42197128478054,81.75741064689582,B
S0090,Male,20,61.38956926308239,64.76841771362294,8.002799971482132,73.66872624187761,81.04029215167544,67.07289941676731,,14.40719627341466,82.56144435601429,7.998259145154424,7.700886031885153,16.11950085699143,PhD,Middle,No,Medium,73.33263721007091,35.94281418528974,7.671011331264468,73.90144796728387,77.95025429160977,B
S0091,Male,18,70.26144107643006,61.45844203302474,8.18274074695644,63.813517741183844,95.73458471596031,55.59168535407622,2.259783846551835,1.3445181723124167,32.570973223414086,8.027368467140022,10.965995599476868,16.874118405860315,Master,High,Yes,Hard,72.50196770324416,24.95172725459024,8.586541264009092,70.9232881174845,65.21353900182795,C
S0092,Female,19,93.09114567877178,62.1097580864887,37.312831144483,43.90635122071296,,64.5849320565111,6.394684394921038,10.24574847044345,85.927376767988,5.166893384382762,0.2851110003850704,26.701437296218227,Master,High,No,Easy,42.855747527647694,35.81840277954421,2.494882934996372,,76.59919680062033,B
S0093,Female,17,67.95658929390956,93.36656432833766,29.1247762429043,66.83321332989327,51.92063026568597,54.34116883156864,4.570023093769406,14.43396117052758,39.65657073278499,5.200291798921794,6.967390044424734,10.668504906167106,Master,Middle,No,Easy,81.1565153112519,35.941283445058296,2.3332913780055526,58.61182506113369,82.86031014442631,B
S0094,Female,23,87.7910722998992,64.71889934512247,9.448591481975914,78.61903807565719,65.95087571551807,50.846820172212325,4.0014546728455915,4.508656620810332,45.56703233378219,6.817484220110955,13.519764977453764,6.245520768018727,Master,High,Yes,Easy,66.3050178956432,28.529076270293178,9.29144544637886,66.486923996582,73.96414992958177,B
S0095,Female,22,58.4843272587163,61.806054576491675,17.485310925811724,68.22709867053004,72.58614487765868,94.87083049149047,5.928520048922215,12.921718821065221,70.39943844084803,9.469438840826188,3.3647086395867767,13.688403308208875,High School,Low,No,Easy,79.66459155093239,32.62170406111711,3.3447690754175863,77.52793207895675,82.2125857400115,B
S0096,Female,17,80.2607224111263,77.51599548571649,25.736904786555876,87.96583350606195,65.09684346603706,99.87076861065106,4.912676284900007,14.004863181124074,48.548654104181814,4.059962649151425,0.4728327796066939,6.242555714437955,Bachelor,Low,Yes,Hard,84.50496068956332,32.96452946655131,3.1185071816814545,84.67661702543123,89.13245906453743,A
S0097,Female,17,93.96531294975246,93.75973887768099,34.24500967817271,55.891535916167044,83.60900291986192,54.02629417776846,3.0348420855156077,11.206293140922376,76.29437444183438,8.695033815696156,6.501131005702146,14.952012769860573,Bachelor,High,No,Medium,68.80880053547531,43.38679655167117,2.7439125826746267,63.64720349575593,84.53612749893844,B
S0098,Male,18,54.585189539282155,70.49633505957208,6.528132504955298,44.74370442171807,89.66091919340388,47.998740738305386,5.590612877652516,3.469924684604374,72.56493133893571,,10.56647730971393,27.10524316071176,Bachelor,Middle,No,Medium,54.50043723030728,35.661886785658766,8.361532107053321,59.19537974820001,64.65970837839612,C
S0099,Male,22,50.37439740022364,76.86850470103666,13.28215960145031,91.51110864119033,85.10456456889304,63.13521089304168,6.694985765506946,5.010010782398908,37.570471860928386,6.869332689298707,6.816952602622043,18.523005614474332,Master,Low,No,Medium,47.78648702660473,30.574645782496674,3.792636055564574,81.07637609505655,86.86998931729516,A
S0100,Male,22,69.51122566846765,61.59690130255005,36.1412146603383,60.80079922405204,97.48799776775721,70.39125494187785,0.2669315858685428,0.537139416265961,75.92102057140545,7.827236998440858,6.899674702668987,25.66298559909233,Bachelor,Middle,Yes,Easy,48.827672036282785,33.663274505046104,1.9233228966360643,74.68409550251134,88.06332591246863,A
S0101,Male,22,54.168146737311524,77.96314056539504,5.320794256433577,71.70230532994984,63.08228709886539,56.26516858917199,4.658717289076754,12.471798513680328,94.6768436877451,8.12055560249479,10.047075618574793,4.985727588465354,High School,Middle,No,Easy,87.68140596701893,42.32431090716753,10.180462563801397,64.48515883839116,76.16061840832914,B
S0102,Female,18,83.67729573543042,83.10452322548535,12.04896859778606,,91.99949576117223,61.57837014892071,0.5768328458354377,12.744167797666199,41.27769336300832,4.350875581695468,3.815832124245735,27.026207776115303,High School,High,No,Medium,46.79679525967138,33.18689564024727,6.944768347292873,,83.44166059348821,B
S0103,Male,17,91.15468987318515,82.8362821500858,38.565846159053805,57.83725151315693,86.79788792837533,56.04789046304117,1.8640541406811106,9.49065464949289,71.79434146600212,6.51162170430381,11.278346874629662,18.053614932213474,High School,High,No,Medium,61.158174017561265,39.20975293822616,2.3636118211238952,65.98863412268771,87.01639829403572,A
S0104,Female,18,69.53094377189414,73.2970676869746,26.469064628275987,79.38904959976861,67.38458036279101,87.58433126378482,5.605087340779731,5.28791776895777,53.930576035568585,7.503023563013948,2.2967029635860015,0.952793662214394,Master,Middle,No,Hard,58.38510554589669,32.7752355132061,2.6268757414879196,78.2462933278802,84.83418361314514,B
S0105,Female,21,61.64202389699484,72.62132722652542,14.158497832312726,47.448036739980544,85.23797809553449,84.19178687859934,8.661889152655807,1.152165414598808,62.17281702415228,4.396273223836042,5.936259079289815,18.993568658551105,Bachelor,High,No,Medium,87.60006167064336,34.220961572788084,4.35371214002057,69.80814418823238,79.59789012010074,B
S0106,Male,21,69.54814935529744,64.26494475746392,7.344688303854666,56.02115609630279,54.99564590807586,79.92233336685399,8.828056791884848,11.295864148723641,50.09001253552789,4.8105673395718584,9.84012162706377,28.541908687827537,Bachelor,Middle,No,Medium,66.27314253818604,29.297485934344753,9.469176427650023,62.88385622100007,67.31786326867042,C
S0107,Male,18,82.55515180325006,74.67193282585073,5.986696915652775,47.9590849875086,87.88800715234652,66.29698213935626,0.6994401013863127,10.897892904148843,54.78914454433867,7.981893937024231,12.425535108452966,2.3750100142608623,Bachelor,Middle,,Easy,94.80455295414757,33.359408756622955,13.789766371402893,65.43913078251427,74.17350095223739,B
S0108,Female,22,50.40743727111669,63.979786754918585,13.566077787292453,84.61768071207467,75.55186892418092,94.99725177228298,4.191050862867066,13.689037826083515,32.02382762865901,,11.87296606747583,17.473683914087164,Bachelor,Middle,No,Hard,80.53801104667295,25.598701552207377,3.7156972016137257,85.01180849376904,81.82654183525342,B
S0109,Male,24,76.52542952681137,90.66383778848206,35.85200368561186,52.2457079374732,64.02992829004415,98.3242897844261,5.8300648300455125,10.957980315080432,98.70862165420544,4.970971967609743,10.825283989615468,27.46435808609144,Master,Middle,No,Easy,86.80079664723571,46.94087566738571,2.1344812467907497,69.60454859733036,93.22891088446195,A
S0110,Male,17,77.59812581993205,98.65097190992743,19.556977900412832,79.45719554728657,81.47731048564064,54.55016219439766,1.470699045503434,12.430424133660027,73.73599454509238,,5.386445753045866,0.2908550500312368,Bachelor,Low,No,Hard,45.42697463146712,44.342490481996705,3.967797387463122,72.59112002292612,85.95938792266449,A
S0111,Male,18,78.69597111031709,98.80297826666828,30.211667920809756,91.8814118485109,80.79775993829163,,,11.189319268559993,65.04939133457196,9.476154240666496,1.8345647444058577,18.927387793974695,PhD,Middle,Yes,Medium,53.920624039569276,42.65077174691488,2.6048204725602524,,95.79572363494323,A
S0112,Male,18,60.89099359913948,94.60284397501576,37.13997623829852,,60.055338690540786,73.90970654002032,7.442352584372388,9.460307824684746,56.86007446502287,4.093525508652183,3.252513265394859,14.247068754928879,PhD,Middle,No,Easy,47.44954075645055,39.752868085509306,1.6395000688328132,,89.2724885749087,A
S0113,Female,18,82.13237255201571,84.03168597358476,56.03319975113188,69.70160557433782,51.45907591095325,50.018781310523494,,6.404495912865139,67.75621911768194,7.855802640915128,12.972507218647275,10.409679559458318,,Low,No,Medium,65.49920848203078,38.760749615611815,1.465780517921549,58.32399939617815,72.67238436307792,B
S0114,Female,24,54.112616884929935,88.0346278897552,11.694707986308897,65.35684624537966,70.81388417128035,69.0046619352712,0.08486012083443017,13.531759629634166,56.60741991010627,4.441902607632052,12.859970551989893,18.82609469836128,Bachelor,Low,No,Hard,79.50581184890504,37.73187234894782,4.627102869800604,68.08830233011733,71.95466214269494,B
S0115,Female,24,58.967165141006035,71.40823210721656,23.09912757999218,57.923957886650356,77.33656972853223,76.99851956277405,2.1668424398900266,9.764528578612047,55.193554924557134,4.038696657788205,14.273412788085237,1.5810628376225078,PhD,Low,Yes,Medium,49.298496251165005,32.461180617076394,2.552787543027458,69.47010994205202,79.71130186074004,B
S0116,Female,19,89.48615209945169,85.23081680690483,36.7829290470949,66.16102670087044,92.07705336178873,73.71404641255332,8.271867142453218,5.975329829488636,62.47625792054092,4.903926931963802,1.139829778433124,22.591891388622006,Bachelor,Low,No,Easy,47.15926995133563,38.06449662617963,2.4328174622765464,76.20174061265078,95.89290182063941,A
S0117,Female,21,83.24254178269548,78.2259819775951,33.15310449481952,73.15441427467177,94.55440619108452,63.199972069291434,6.705800508269354,1.2520394277293585,49.31881235698336,6.537439791123516,8.052136279161841,0.13438430759122877,Master,Middle,No,Easy,73.80348118292423,33.3315570646752,2.5108520921684088,76.58807918798149,95.3155580123761,A
S0118,Male,23,50.61854993051054,79.2806935910773,7.304044517710382,30.733540581501433,75.38265047152478,74.83451933424638,8.943898536984907,4.360572838565732,42.60349299767498,,9.730245673563504,9.208072313770566,PhD,Low,No,Medium,52.667201456988316,32.30490667685818,6.930208298672592,57.358567174331924,75.49200559464921,B
S0119,Female,22,61.17693171664101,90.31106241500632,29.240048002715362,91.57705076250232,86.18256722089015,97.73405248423663,0.5717965453026652,8.155901022452472,68.96241287262055,5.690712979627352,10.659860656002849,15.118759130540353,PhD,Low,No,Easy,66.36287894645575,40.88580129902601,2.092230892061458,91.80580621653897,99.72603101137616,A
S0120,Female,20,59.64829173469241,71.27673422389006,25.016413286063383,87.4184127061217,71.08655707174385,56.33095723602568,5.969639657164429,4.134530550242918,88.99358053052109,,9.657948525156453,11.310667516996551,Master,Middle,Yes,Medium,42.81147502502448,39.181736373271235,2.3843662579688196,73.19261937477954,78.66476786021865,B
S0121,Female,24,62.186284761663764,72.7215844677808,36.76121117212489,88.90217946376721,85.81194351549887,81.0157247116702,5.690465748936742,3.3185302187685317,40.697972440812464,6.46693982773184,11.550170848534231,9.224278056167474,Bachelor,High,No,Hard,77.43370466371056,29.95606982849673,1.6916277450841466,85.60917225365759,91.318175681388,A
S0122,Female,23,61.14018966259489,96.98567164514546,9.286849589760404,65.73170508106236,59.83047319708001,47.38681817858285,0.3567441636053237,7.910902711317708,32.2914038422953,5.405990751796048,5.392073644340123,24.925054364042882,High School,Low,No,Hard,69.77240099031295,35.5539822620027,6.5835231928389915,58.457869445123805,73.51117350249145,B
S0123,Male,24,52.81368330842806,62.24897179403889,10.53508478499769,76.15943799476057,67.81110727056951,48.652902246478924,5.135220769124835,2.5473051884360185,47.27682216078253,,2.6914915820322323,28.04497722815727,Bachelor,Low,,Easy,75.6082594427248,28.13005597036817,5.013123708661225,65.40297805301876,74.62447943880359,B
S0124,Male,22,70.65232324685692,79.42537193653362,35.78119427291623,89.22866976149177,80.4429439430535,75.35055233229718,6.095203113099243,,98.58044504176675,8.78478694223574,3.068750582256578,26.21138054717666,Master,High,No,Medium,55.14735090328603,43.54370058931343,1.9745658210278243,82.42951678720192,93.9587937686641,A
S0125,Male,20,,96.51203201631446,19.350832535961004,61.61229207452442,50.871582349139786,50.77165491803722,1.9129317420210723,7.265522270139869,88.01306516203375,8.994954220336865,0.17968034205246508,15.672939391499991,High School,Middle,No,Easy,55.32316364488421,46.55622263730109,,55.137888009962865,79.26533337197019,B
S0126,Male,19,77.30292761228463,84.41452031272628,21.869822120650348,92.89693630900078,84.67814289626979,46.229073363477156,2.7332958312466293,8.607941609439752,71.71062374700176,9.079117191263421,5.2548280815933355,26.52492525580449,Bachelor,High,No,Medium,84.0748293199917,39.66648084321824,3.534684790110486,76.4309394015244,86.12399445240627,A
S0127,Female,18,80.27922508691358,81.85628296848529,7.466123718343541,62.868233413805065,90.105704060872,54.43321487064122,6.40347346297737,2.2107490139602284,95.04742406701952,6.031346875329876,1.376160763199659,27.625846955446313,Bachelor,Low,No,Hard,79.52092721416544,43.56636970394949,10.752463810594957,68.50896904497598,81.75915055697531,B
S0128,Female,19,53.651713034130765,69.9897671691742,14.73502741571188,73.05954659662686,69.15879973250966,76.06670440497659,4.683009475999583,4.868645034440511,61.16953817860713,8.760736388294518,4.822330391852863,12.27715191142386,Bachelor,Low,Yes,Medium,71.8850758159238,33.230837786473685,3.641100319699591,72.79146987989662,77.25727155158332,B
S0129,Male,24,92.81708195795542,73.73101956257793,16.357732720913155,79.03925922998046,71.5012360245039,83.68375249854128,8.580136575683268,6.151345248917294,98.82964218026217,5.273070730653448,9.423151157493717,8.503375785163364,PhD,Low,Yes,Hard,74.54789116801443,41.885234304825815,5.674202136784516,78.17120024890573,86.89202311818079,A
S0130,Female,19,87.73213252293613,94.08193663218772,38.07928570607104,92.28256071917662,90.8615461863935,56.1363210277759,3.4238176600918835,12.123192457747544,50.741143158349885,8.430550607457299,13.417170833802299,2.94795617439961,Bachelor,Low,No,Hard,45.1724298725608,38.37280962132629,2.303933251272853,81.01238445192146,97.07296324797188,A
S0131,Male,23,86.22906433230483,82.36872527073832,14.893357618940566,53.45389507287463,87.23142249564961,81.7542690464496,2.6665965838820114,11.552392846292289,46.821402466115735,9.6903065576357,12.594081764857746,14.37275763147687,Master,High,No,Easy,87.08942174481894,34.07489807444464,5.7897665884718545,72.07726549177961,84.85577093988432,B
S0132,Male,17,,80.5896877502712,21.13040573443782,81.03720380312532,63.831175473602,55.03619821045761,9.848659403448428,3.3446621218152206,74.66337408029077,4.082463008145743,3.7901131793636536,28.38890761315324,Bachelor,High,No,Medium,82.34488681564144,39.109581141139515,,68.07509362646802,88.86612321911865,A
S0133,Male,24,91.97197286597427,63.98318854160116,28.495654824749792,68.64485723792453,65.55085311495387,78.74015846471914,9.111357701300834,9.242686224105116,56.47077775652522,6.642183587072788,2.0112471329707042,16.82722584211113,Master,High,Yes,Easy,72.47703436028962,30.489112113785392,3.2275788512883152,70.74524636907171,84.80102026402683,B
